P21879	
P21880	
P21882	
P21883	
P21885	
P21888	b0526,,-,,-,,none,,-,,YES
P21889	b1866,,-,,-,,none,,-,,-
P22034	
P22106	b0674,,-,,-,,none,,-,,-
P22255	b4214,,-,,-,,none,,-,,-
P22259	b3403,,-,,-,,none,,-,,-
P22326	
P22447	
P22795	
P23112	
P23129	
P23349	
P23353	
P23388	
P23479	
P23522	b3126,,-,,-,,none,,-,,-
P23530	
P23532	
P23534	
P23538	b1702,,-,,-,,none,,-,,-
P23545	
P23568	
P23721	b0907,,-,,-,,none,,-,,-
P23747	
P23789	
P23836	b1130,,-,,-,,none,,-,,-
P23843	b1243,,-,,-,,ER,,-,,-
P23874	b1507,,-,,-,,mitochondrial,,-,,-
P23893	b0154,,-,,-,,none,,-,,-
P23926	PA1544,,Protein does not contain a CCBD within the first 150 amino acids,,1e-05,,none,,-,,-
P23966	
P23971	
P24073	
P24141	
P24182	b3256,,-,,-,,possibly mitochondrial,,-,,-
P24188	b1055,,-,,-,,possibly mitochondrial,,-,,-
P24205	b1855,,-,,-,,none,,-,,-
P24366	
P24400	
P24602	
P25144	
P25151	
P25177	
P25499	
P25519	b4173,,-,,-,,none,,-,,-
P25524	b0337,,-,,-,,none,,-,,-
P25665	b3829,,-,,-,,possibly mitochondrial,,-,,-
P25906	b1406,,-,,-,,none,,-,,-
P25924	STM3477,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P25953	
P25993	
P25994	
P26275	PA5261,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P26276	
P26290	
P26292	SYNPCC7002_A1909,,-,,-,,none,,-,,-
P26379	
P26380	
P26408	
P26480	
P26497	
P26527	
P26777	
P26811	
P26899	
P26900	
P26901	
P26907	
P27179	
P27180	
P27181	
P27206	
P27240	b3625,,-,,-,,none,,PF06176 8,,-
P27278	b4390,,-,,-,,none,,-,,-
P27340	
P27341	
P27414	
P27434	b2516,,-,,-,,none,,-,,-
P27550	b4069,,-,,-,,none,,-,,YES
P27724	
P27830	b3788,,-,,-,,possibly ER,,-,,-
P27876	
P27902	SCO3879,,-,,-,,none,,-,,-
P27951	
P28008	
P28015	
P28056	
P28367	
P28368	
P28371	
P28598	
P28599	
P28619	
P28764	lmo1439,,-,,-,,none,,-,,-
P28904	b4239,,-,,-,,none,,-,,-
P29107	
P29141	
P29254	
P29255	
P29256	
P29726	
P29727	
P30011	b0109,,-,,-,,none,,-,,YES
P30125	b0073,,-,,-,,none,,-,,-
P30177	b0800,,-,,-,,none,,-,,-
P30717	CA_C2703,,-,,-,,none,,-,,-
P30721	CA_C1282,,-,,-,,none,,-,,-
P30843	b4113,,-,,-,,none,,-,,-
P30845	b4114,,-,,-,,ER,,-,,-
P30859	b0863,,-,,-,,ER,,-,,-
P30870	b3053,,-,,-,,none,,-,,-
P30871	b3054,,-,,-,,none,,-,,-
P30949	
P30950	
P31103	
P31104	
P31112	
P31114	
P31120	b3176,,-,,-,,none,,-,,-
P31130	b1536,,-,,-,,ER,,-,,-
P31142	b2521,,-,,-,,none,,-,,-
P31572	b0038,,-,,-,,none,,-,,-
P31658	b1967,,-,,-,,none,,-,,-
P31663	b0133,,-,,-,,mitochondrial,,-,,-
P31808	b1271,,-,,-,,none,,-,,-
P31966	SYNPCC7002_A2212,,-,,-,,none,,-,,-
P31973	
P31979	b2284,,-,,-,,none,,-,,-
P32132	b3871,,-,,-,,none,,-,,-
P32177	b3895,,-,,-,,none,,-,,-
P32397	
P32422	
P32670	b3947,,-,,-,,none,,PF05524 4,,-
P32680	b3999,,-,,-,,none,,-,,-
P32690	
P32727	
P33166	
P33195	b2903,,-,,-,,none,,-,,-
P33197	TTHA1535,,-,,-,,none,,-,,-
P33228	b1349,,-,,-,,none,,-,,-
P33271	
P33361	b2130,,-,,-,,ER,,-,,-
P33379	lmo0204,,-,,-,,ER,,-,,-
P33380	lmo0210,,-,,-,,none,,-,,-
P33595	b0069,,-,,-,,none,,-,,-
P33698	
P33919	b2184,,-,,-,,none,,-,,-
P35024	
P35136	
P35163	
P35340	b0606,,-,,-,,none,,-,,-
P35469	SMc00913,,Protein does not contain a CCBD within the first 150 amino acids,,0,,none,,-,,-
P35838	CA_C0552,,-,,-,,none,,PF02368 7,,-
P36265	
P36430	
P36556	STM4292,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P36672	b4240,,-,,-,,none,,-,,-
P36683	b0118,,-,,-,,none,,-,,-
P36938	b0688,,-,,-,,none,,-,,-
P36945	
P36947	
P37095	b2523,,-,,-,,none,,-,,-
P37101	
P37146	b2676,,-,,-,,none,,-,,-
P37177	b2829,,-,,-,,none,,PF05524 4,,-
P37182	b2993,,-,,-,,possibly ER,,-,,-
P37188	b2093,,-,,-,,possibly mitochondrial,,-,,-
P37194	b3506,,-,,-,,ER,,-,,-
P37251	
P37253	
P37277	
P37282	
P37330	b2976,,-,,-,,none,,-,,-
P37349	b1198,,-,,-,,none,,PF05524 4,,-
P37437	
P37455	
P37464	
P37465	
P37477	
P37478	
P37487	
P37491	
P37527	
P37536	
P37538	
P37552	
P37560	
P37561	
P37562	
P37568	
P37569	
P37570	
P37571	
P37582	
P37599	
P37666	b3553,,-,,-,,none,,-,,-
P37685	b3588,,-,,-,,none,,-,,-
P37689	b3612,,-,,-,,possibly ER,,-,,-
P37690	b3613,,-,,-,,ER,,-,,-
P37692	b3620,,-,,-,,possibly ER,,-,,-
P37744	b2039,,-,,-,,possibly mitochondrial,,-,,-
P37747	b2036,,-,,-,,none,,-,,-
P37751	b2032,,-,,-,,none,,-,,-
P37755	
P37756	SF2091,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P37759	b2041,,-,,-,,none,,-,,-
P37777	SF2104,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P37779	SF2102,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,possibly mitochondrial,,-,,-
P37782	SF2099,,Protein does not contain a CCBD within the first 150 amino acids,,0.75081,,none,,-,,-
P37793	SF2088,,Protein does not contain a CCBD within the first 150 amino acids,,3e-05,,none,,-,,-
P37808	
P37811	
P37814	
P37820	
P37869	
P37870	
P37871	
P37877	
P37903	b1376,,-,,-,,none,,-,,-
P37940	
P37946	
P37949	
P37967	
P38021	
P38032	
P38033	
P38038	b2764,,-,,-,,none,,-,,-
P38051	b2265,,-,,-,,none,,-,,-
P38134	b0981,,-,,-,,none,,-,,-
P38382	
P38494	
P38576	TTHA1965,,-,,-,,none,,-,,-
P38618	
P38619	
P39065	
P39074	
P39120	
P39121	
P39123	
P39126	
P39138	
P39145	
P39147	
P39148	
P39149	
P39156	
P39177	b0607,,-,,-,,none,,-,,-
P39180	b2000,,-,,-,,possibly mitochondrial,,-,,-
P39215	
P39221	
P39297	b4189,,-,,-,,ER,,-,,-
P39384	b4335,,-,,-,,none,,-,,-
P39396	b4354,,-,,-,,ER,,-,,YES
P39410	b4385,,-,,-,,none,,-,,-
P39463	
P39464	
P39466	
P39467	
P39470	
P39471	
P39473	
P39480	
P39481	
P39573	
P39579	
P39604	
P39605	
P39610	
P39633	
P39634	
P39645	
P39646	
P39647	
P39651	
P39758	
P39759	
P39764	
P39765	
P39773	
P39779	
P39781	
P39782	
P39789	
P39794	
P39807	
P39808	
P39812	
P39821	
P39838	b2216,,-,,-,,possibly ER,,-,,-
P39899	
P39912	
P39914	
P40171	SCO4762,,-,,-,,none,,-,,-
P40191	b2418,,-,,-,,none,,-,,-
P40396	
P40739	
P40758	
P40780	
P40806	
P40867	
P40924	
P41789	STM4005,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P42085	
P42175	
P42234	
P42248	
P42296	
P42318	
P42319	
P42349	
P42352	
P42383	
P42400	
P42403	
P42408	
P42409	
P42410	
P42412	
P42420	
P42430	
P42443	DR_2340,,-,,-,,none,,-,,-
P42588	b3073,,-,,-,,none,,-,,-
P42632	b3114,,-,,-,,none,,PF01228 4,,-
P42784	SYNPCC7002_A0843,,-,,-,,ER,,-,,-
P42919	
P42920	
P42924	
P42974	
P43261	Z5110,,Protein does not contain a CCBD within the first 150 amino acids,,2e-05,,none,,-,,-
P43891	TTHA0859,,-,,-,,possibly mitochondrial,,-,,-
P45359	CA_C2873,,-,,-,,none,,-,,-
P45395	b3197,,-,,-,,none,,-,,-
P45425	b3222,,-,,-,,none,,-,,-
P45451	
P45500	SCO2082,,-,,-,,none,,-,,-
P45523	b3347,,-,,-,,ER,,-,,-
P45545	b3376,,-,,-,,none,,-,,-
P45577	b1831,,-,,-,,none,,-,,YES
P45578	b2687,,-,,-,,none,,-,,-
P45596	SMU_674,,-,,-,,none,,-,,-
P45618	
P45693	
P45694	
P45740	
P45742	
P45744	
P45745	
P45758	b3325,,-,,-,,ER,,-,,-
P45848	b1268,,-,,-,,ER,,-,,-
P45905	
P45913	
P45931	
P46215	
P46318	
P46323	
P46327	
P46338	
P46343	
P46353	
P46354	
P46469	
P46787	SCO4721,,-,,-,,none,,-,,-
P46837	b3407,,-,,-,,none,,-,,-
P46889	b0890,,-,,-,,none,,-,,-
P46898	
P46899	
P46916	
P46917	
P46922	
P48372	
P48576	
P48949	
P49057	
P49433	
P49814	
P49978	
P50308	
P50456	b1594,,-,,-,,none,,-,,-
P50610	
P50620	
P50735	
P50736	
P50831	
P50840	
P50848	
P50849	
P50863	
P50866	
P51024	b0354,,-,,-,,mitochondrial,,-,,-
P51831	
P51833	
P52042	CA_C2711,,-,,-,,none,,-,,-
P52046	CA_C2712,,-,,-,,none,,-,,-
P52143	b2647,,-,,-,,ER,,-,,-
P52208	
P52231	
P52415	
P52688	
P52697	b0767,,-,,-,,none,,-,,-
P52934	
P52983	
P53383	
P53593	
P54123	
P54147	
P54156	
P54169	
P54170	
P54205	
P54206	
P54224	
P54304	
P54375	
P54376	
P54380	
P54390	
P54394	
P54418	
P54419	
P54452	
P54460	
P54464	
P54465	
P54470	
P54471	
P54474	
P54496	
P54504	
P54514	
P54517	
P54523	
P54530	
P54555	
P54558	
P54597	
P54601	
P54616	
P54617	
P54691	
P54717	
P54735	
P54741	SCO4423,,-,,-,,none,,-,,-
P54947	
P55038	
P55342	
P55872	
P55975	
P55981	
P55986	
P55989	
P55992	
P56069	
P56119	
P56123	
P56197	
P56258	b4481,,-,,-,,none,,-,,-
P56849	
P56970	Cj1220,,-,,-,,none,,-,,-
P57698	
P58070	Z3847,,-,,-,,-,,-,,-
P58111	
P58121	
P58130	Z5640,,-,,-,,-,,-,,-
P58176	
P58178	
P58191	
P58229	Z2216,,Protein does not contain a CCBD within the first 150 amino acids,,1e-05,,possibly ER,,-,,-
P58233	Z5111,,Protein does not contain a CCBD within the first 150 amino acids,,0.00011,,none,,-,,-
P58253	CA_C2071,,-,,-,,none,,-,,-
P58255	CA_C3076,,-,,-,,none,,-,,-
P58262	CA_C2922,,-,,-,,none,,-,,-
P58297	Z3014,,Protein does not contain a CCBD within the first 150 amino acids,,0.72422,,none,,-,,-
P58363	Z4574,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,ER,,-,,-
P58384	Z2611,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P58473	Z3790,,Protein does not contain a CCBD within the first 150 amino acids,,0.4429,,none,,-,,-
P58694	Z1278,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P58938	XAC3515,,Protein does not contain a CCBD within the first 150 amino acids,,0,,ER,,-,,-
P59107	SF1291,,Protein does not contain a CCBD within the first 150 amino acids,,0.35083,,none,,-,,-
P59132	SF3328,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P59184	SF3346,,Protein does not contain a CCBD within the first 150 amino acids,,0.82168,,none,,-,,-
P59339	SF4099,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P59393	SF1459,,Protein does not contain a CCBD within the first 150 amino acids,,0.99182,,none,,-,,-
P59395	SF0033,,Protein does not contain a CCBD within the first 150 amino acids,,0.00506,,none,,-,,-
P59409	SF3656,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P59444	SF3512,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,possibly ER,,PF01527 47,,-
P59445	SF1024,,Protein does not contain a CCBD within the first 150 amino acids,,0.50089,,none,,PF01527 47,,-
P59600	SF4034,,Protein does not contain a CCBD within the first 150 amino acids,,0.2484,,possibly ER,,-,,-
P59609	SF3213,,Protein does not contain a CCBD within the first 150 amino acids,,5e-05,,possibly mitochondrial,,-,,-
P59740	SF2775,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P59746	SF1495,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P60071	SACOL2056,,-,,-,,none,,-,,-
P60294	SF0918,,Protein does not contain a CCBD within the first 150 amino acids,,0.83063,,none,,-,,-
P60339	TTHA0251,,-,,-,,none,,-,,-
P60357	lmo1503,,-,,-,,none,,-,,-
P60364	RPA1140,,-,,-,,none,,-,,-
P60365	RPA2164,,-,,-,,none,,-,,-
P60384	lmo2072,,-,,-,,none,,-,,-
P60422	b3317,,-,,-,,none,,-,,-
P60424	Z4688,,Protein does not contain a CCBD within the first 150 amino acids,,3e-05,,none,,-,,-
P60429	SF3349,,Protein does not contain a CCBD within the first 150 amino acids,,3e-05,,none,,-,,-
P60438	b3320,,-,,-,,none,,-,,-
P60440	Z4691,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P60464	
P60546	b3648,,-,,-,,none,,-,,-
P60651	b2937,,-,,-,,none,,-,,-
P60718	Z0773,,-,,-,,-,,-,,-
P60723	b3319,,-,,-,,none,,-,,-
P60752	b0914,,-,,-,,none,,-,,-
P60788	SF2631,,CCBD (MDLEVVPVLN) found downstream of expected region,,0.78592,,none,,-,,-
P60908	Z3777,,Protein does not contain a CCBD within the first 150 amino acids,,0.02687,,none,,-,,-
P60929	RPA3119,,-,,-,,ER,,-,,-
P61055	lmo2631,,-,,-,,none,,-,,-
P61175	b3315,,-,,-,,none,,-,,-
P61177	Z4686,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P61488	
P61490	
P61493	TTHA0272,,-,,-,,none,,-,,-
P61517	b0126,,-,,-,,none,,-,,-
P61518	SF0123,,Protein does not contain a CCBD within the first 150 amino acids,,1e-05,,none,,-,,-
P61887	b3789,,-,,-,,possibly mitochondrial,,-,,-
P61889	b3236,,-,,-,,ER,,-,,-
P62399	b3308,,-,,-,,none,,-,,-
P62401	Z4678,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P62622	Z3778,,Protein does not contain a CCBD within the first 150 amino acids,,0.40866,,none,,-,,-
P62707	b0755,,-,,-,,none,,-,,-
P62709	Z0925,,Protein does not contain a CCBD within the first 150 amino acids,,0.02185,,none,,-,,-
P62710	SF0549,,Protein does not contain a CCBD within the first 150 amino acids,,0.02185,,none,,-,,-
P62768	b0163,,-,,-,,none,,-,,YES
P62769	Z0175,,Protein does not contain a CCBD within the first 150 amino acids,,0.00014,,none,,-,,YES
P62771	SF0155,,Protein does not contain a CCBD within the first 150 amino acids,,0.00014,,none,,-,,YES
P63020	b3414,,-,,-,,none,,-,,-
P63022	Z4769,,Protein does not contain a CCBD within the first 150 amino acids,,0.07614,,none,,-,,-
P63180	SF4335,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P63224	b0222,,-,,-,,none,,-,,-
P63284	b2592,,-,,-,,possibly ER,,-,,-
P63285	Z3886,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P63390	Z4713,,-,,-,,-,,-,,-
P63610	Z3592,,Protein does not contain a CCBD within the first 150 amino acids,,0.00151,,none,,-,,-
P63634	SF4049,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P63737	Z0038,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,ER,,-,,-
P64074	lmo2455,,-,,-,,none,,-,,-
P64149	SF3674,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P64258	Z0097,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P64451	b1431,,-,,-,,ER,,-,,-
P64455	b1446,,-,,-,,none,,-,,-
P64463	b1541,,-,,-,,none,,-,,-
P64469	Z2631,,Protein does not contain a CCBD within the first 150 amino acids,,1e-05,,none,,-,,-
P64490	b1810,,-,,-,,none,,-,,-
P64581	b3098,,-,,-,,none,,-,,-
P64584	SF3141,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P64611	SF3247,,Protein does not contain a CCBD within the first 150 amino acids,,0.00166,,none,,-,,-
P65330	
P66025	
P66042	lmo0250,,-,,-,,none,,-,,-
P66054	lmo0248,,-,,-,,none,,-,,-
P66072	Z4671,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P66125	lmo1540,,-,,-,,none,,-,,-
P66166	lmo2624,,-,,-,,none,,-,,-
P66221	lmo0244,,-,,-,,none,,-,,-
P66330	lmo2633,,-,,-,,possibly mitochondrial,,-,,-
P66372	lmo2656,,-,,-,,none,,-,,-
P66383	lmo2608,,-,,-,,none,,-,,-
P66484	lmo2628,,-,,-,,none,,-,,-
P66503	lmo1480,,-,,-,,none,,-,,-
P66607	Z4699,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,possibly mitochondrial,,-,,-
P66608	SF3359,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,possibly mitochondrial,,-,,-
P66611	lmo2655,,-,,-,,none,,-,,-
P66699	lmo2606,,-,,-,,none,,-,,-
P66794	Z2797,,Protein does not contain a CCBD within the first 150 amino acids,,0.99182,,none,,-,,-
P66808	
P67080	b2951,,-,,-,,none,,-,,-
P67176	Z2916,,Protein does not contain a CCBD within the first 150 amino acids,,8e-05,,none,,-,,-
P67911	Z5046,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P68066	b2579,,-,,-,,none,,PF01228 4,,-
P68067	Z3862,,-,,-,,-,,-,,-
P68187	b4035,,-,,-,,none,,-,,-
P68191	b1480,,-,,-,,none,,-,,-
P68206	b4045,,-,,-,,none,,-,,-
P68567	b3497,,-,,-,,none,,-,,-
P68571	
P68575	
P68579	
P68681	Z4418,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P68685	SF3106,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P68918	SF2272,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P69222	b0884,,-,,-,,none,,-,,-
P69224	Z1228,,Protein does not contain a CCBD within the first 150 amino acids,,4e-05,,none,,-,,-
P69227	SF0843,,Protein does not contain a CCBD within the first 150 amino acids,,4e-05,,none,,-,,-
P69409	Z3476,,-,,-,,-,,-,,-
P69410	SF2301,,Protein does not contain a CCBD within the first 150 amino acids,,0.00047,,none,,-,,YES
P69428	b3836,,-,,-,,ER,,-,,-
P69441	b0474,,-,,-,,possibly mitochondrial,,-,,-
P69503	b0469,,-,,-,,none,,-,,-
P69776	b1677,,-,,-,,ER,,-,,-
P69783	b2417,,-,,-,,none,,-,,-
P69786	b1101,,-,,-,,mitochondrial,,-,,-
P69791	b1736,,-,,-,,none,,-,,-
P69795	b1738,,-,,-,,none,,-,,-
P69797	b1817,,-,,-,,none,,-,,-
P69799	Z2860,,-,,-,,-,,-,,-
P69807	Z2862,,Protein does not contain a CCBD within the first 150 amino acids,,0.99994,,none,,-,,-
P69811	b2169,,-,,-,,none,,-,,-
P69824	b2934,,-,,-,,none,,-,,-
P69828	b2094,,-,,-,,none,,-,,-
P69829	b3204,,-,,-,,none,,-,,-
P69908	b3517,,-,,-,,none,,-,,-
P69910	b1493,,-,,-,,none,,-,,-
P69911	Z2215,,Protein does not contain a CCBD within the first 150 amino acids,,0.00687,,none,,-,,-
P69913	b2696,,-,,-,,none,,-,,-
P69915	Z3998,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P69923	SF2816,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,possibly mitochondrial,,-,,-
P69925	Z3491,,Protein does not contain a CCBD within the first 150 amino acids,,0.24107,,none,,-,,-
P70949	
P70974	
P70976	
P70996	
P71005	
P71012	
P71021	
P71035	
P71036	
P71051	
P71055	
P71067	
P71073	
P71083	
P71086	
P71088	
P71104	CA_C1743,,-,,-,,none,,-,,-
P71447	
P71590	
P71594	
P71599	
P71622	
P71635	
P71640	
P71658	
P71668	
P71699	
P71707	
P71737	
P71738	
P71741	
P71792	
P71890	
P71897	
P71977	
P72062	
P72151	PA1092,,Protein does not contain a CCBD within the first 150 amino acids,,1.0,,none,,-,,-
P72584	
P72585	
P72619	
P72641	
P72648	
P72655	
P72656	
P72659	
P72661	
P72673	
P72674	
P72689	
P72697	
P72705	
P72706	
P72721	
P72723	
P72738	
P72746	
P72747	
P72748	
P72756	
P72757	
P72758	
P72760	
P72761	
P72781	
P72788	
P72791	
P72797	
P72805	
P72815	
P72827	
P72835	
P72845	
P72849	
P72854	
P72864	
P72866	
P72870	
P72871	
P72877	
P72878	
P72884	
P72899	
P72932	
P72937	
P72940	
P72954	
P72965	
P72990	
P72998	
P73008	
P73010	
P73020	
P73035	
P73040	
P73053	
P73067	
P73091	
P73093	
P73117	
P73120	
P73122	
P73127	
P73152	
P73153	
P73154	
P73173	
P73193	
P73202	
P73203	
P73204	
P73207	
P73210	
P73218	
P73240	
P73243	
P73253	
P73257	
P73273	
P73274	
P73282	
P73290	
P73292	
P73294	
P73299	
P73304	
P73305	
P73307	
P73308	
P73314	
P73315	
P73317	
P73318	
P73321	
P73334	
P73370	
P73374	
P73375	
P73376	
P73380	
P73393	
P73404	
P73409	
P73411	
P73412	
P73418	
P73419	
P73451	
P73452	
P73455	
P73458	
P73469	
P73487	
P73488	
P73501	
P73505	
P73530	
P73534	
P73545	
P73552	
P73553	
P73563	
P73580	
P73581	
P73583	
P73589	
P73592	
P73596	
P73597	
P73607	
P73609	
P73617	
P73632	
P73648	
P73652	
P73654	
P73701	
P73704	
P73705	
P73707	
P73721	
P73722	
P73728	
P73736	
P73746	
P73755	
P73765	
P73801	
P73810	
P73821	
P73823	
P73824	
P73826	
P73833	
P73834	
P73849	
P73866	
P73867	
P73876	
P73886	
P73922	
P73926	
P73930	
P73933	
P73953	
P73954	
P73960	
P73973	
P73982	
P73985	
P73998	
P74002	
P74007	
P74020	
P74027	
P74044	
P74057	
P74074	
P74078	
P74102	
P74106	
P74122	
P74126	
P74135	
P74142	
P74153	
P74157	
P74175	
P74176	
P74182	
P74184	
P74186	
P74189	
P74195	
P74210	
P74214	
P74216	
P74226	
P74227	
P74229	
P74230	
P74233	
P74236	
P74241	
P74242	
P74251	
P74275	
P74281	
P74282	
P74296	
P74297	
P74299	
P74305	
P74308	
P74309	
P74314	
P74326	
P74334	
P74335	
P74339	
P74350	
P74352	
P74360	
P74361	
P74390	
P74409	
P74413	
P74419	
P74421	
P74426	
P74427	
P74433	
P74444	
P74447	
P74448	
P74450	
P74451	
P74457	
P74461	
P74463	
P74466	
P74474	
P74485	
P74486	
P74494	
P74499	
P74503	
P74507	
P74510	
P74512	
P74518	
P74534	
P74537	
P74541	
P74551	
P74566	
P74572	
P74582	
P74618	
P74640	
P74643	
P74658	
P74662	
P74667	
P74682	
P74689	
P74690	
P74694	
P74698	
P74702	
P74713	
P74720	
P74729	
P74737	
P74739	
P74745	
P74747	
P74749	
P74754	
P74769	
P74772	
P74776	
P74781	
P75033	
P75039	
P75049	
P75050	
P75061	
P75080	
P75089	
P75090	
P75093	
P75120	
P75136	
P75159	
P75161	
P75170	
P75172	
P75187	
P75205	
P75206	
P75207	
P75223	
P75231	
P75245	
P75250	
P75258	
P75264	
P75271	
P75277	
P75293	
P75301	
P75309	
P75310	
P75313	
P75344	
P75353	
P75354	
P75358	
P75359	
P75376	
P75386	
P75390	
P75393	
P75394	
P75426	
P75465	
P75469	
P75470	
P75482	
P75493	
P75497	
P75512	
P75518	
P75525	
P75526	
P75533	
P75542	
P75543	
P75560	
P75569	
P75575	
P75591	
P75691	b0325,,-,,-,,none,,-,,-
P75694	b0329,,-,,-,,ER,,-,,-
P75736	b0686,,-,,-,,none,,-,,-
P75809	b0844,,-,,-,,none,,-,,-
P75818	b0865,,-,,-,,ER,,-,,-
P75821	b0868,,-,,-,,possibly mitochondrial,,-,,-
P75949	b1107,,-,,-,,none,,-,,YES
P76001	b1177,,-,,-,,ER,,-,,-
P76014	b1199,,-,,-,,none,,-,,-
P76015	b1200,,-,,-,,none,,-,,-
P76072	b1372,,-,,-,,none,,-,,-
P76143	b1517,,-,,-,,none,,-,,-
P76182	b1630,,-,,-,,possibly mitochondrial,,-,,-
P76194	b1679,,-,,-,,none,,-,,-
P76268	b1827,,-,,-,,none,,-,,-
P76290	b1870,,-,,-,,none,,-,,-
P76387	b2060,,-,,-,,none,,-,,-
P76396	b2073,,-,,-,,none,,-,,-
P76398	b2075,,-,,-,,none,,-,,-
P76402	b2080,,-,,-,,none,,-,,-
P76536	b2431,,-,,-,,none,,-,,-
P76541	b2439,,-,,-,,none,,-,,-
P76552	b2452,,-,,-,,ER,,-,,-
P76558	b2463,,-,,-,,none,,-,,-
P76576	b2513,,-,,-,,none,,-,,-
P77172	b2503,,-,,-,,ER,,-,,-
P77173	b2412,,-,,-,,ER,,-,,-
P77285	b1631,,-,,-,,mitochondrial,,-,,-
P77318	b1498,,-,,-,,possibly ER,,-,,-
P77365	b0251,,-,,-,,ER,,-,,-
P77376	b1624,,-,,-,,none,,-,,-
P77395	b0492,,-,,-,,none,,-,,-
P77402	b1696,,-,,-,,none,,-,,-
P77504	b0496,,-,,-,,ER,,-,,-
P77510	b0619,,-,,-,,possibly mitochondrial,,-,,-
P77522	b1683,,-,,-,,none,,-,,-
P77552	b1664,,-,,-,,none,,-,,-
P77554	b0324,,-,,-,,none,,-,,-
P77598	b0558,,-,,-,,none,,-,,-
P77625	b2293,,-,,-,,none,,-,,-
P77627	b0645,,-,,-,,none,,-,,-
P77650	b2542,,-,,-,,none,,-,,-
P77674	b1444,,-,,-,,none,,-,,-
P77756	b0444,,-,,-,,none,,-,,-
P77804	b1614,,-,,-,,ER,,-,,-
P77961	
P77962	
P77965	
P77968	
P77970	
P77972	
P77973	
P78010	
P78012	
P78018	
P78022	
P78027	
P78028	
P78032	
P78285	b0555,,-,,-,,possibly ER,,-,,-
P80046	
P80239	
P80240	
P80244	
P80505	
P80507	
P80643	
P80698	
P80700	
P80858	
P80859	
P80860	
P80865	
P80866	
P80868	
P80870	
P80871	
P80875	
P80877	
P80879	
P80885	
P80886	
P80918	
P80920	
P80921	
P80922	
P80923	PSPTO_3831,,Protein does not contain a CCBD within the first 150 amino acids,,0.0,,none,,-,,-
P81100	
P81101	
P81102	
P81181	
P94335	cg2368,,-,,-,,none,,PF02875 4;PF08245 5,,-
P94360	
P94364	
P94400	
P94409	
P94417	
P94425	
P94459	
P94521	
P94534	
P94538	
P94547	
P94549	
P94565	
P94592	
P94996	
P95017	
P95029	
P95032	
P95034	
P95087	
P95090	
P95125	
P95137	
P95144	
P95172	
P95185	
P95186	
P95189	
P95197	
P95217	
P95225	
P95257	
P95290	
P95690	
P95691	
P95867	
P95871	
P95879	
P95907	
P95931	
P95949	
P95957	
P95968	
P95970	
P95979	
P95980	
P95991	
P96041	
P96076	
P96217	
P96218	
P96258	
P96267	
P96270	
P96271	Rv0425c,,-,,-,,mitochondrial,,-,,-
P96284	
P96285	
P96288	
P96291	
P96353	
P96356	
P96374	
P96396	
P96399	
P96404	
P96409	
P96502	
P96585	
